Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
skincare,SKU47,55.84774584552885,1,996,9866.465457979695,Male,0,1,53,3,Carrier B,1.7576680719239732,Supplier 1,Bangalore,16,104,28,99.46610860359912,Pending,4.939255288620948,Rail,Route A,693.9228379241683
cosmetics,SKU26,99.1713286386242,100,996,4693.606064006801,Male,0,5,40,2,Carrier B,4.303160667335389,Supplier 2,Chennai,30,985,1,53.09987147358188,Pending,2.035920600295261,Rail,Route A,473.26286908458326
skincare,SKU1,22.31900307257569,92,616,4842.301215302122,Male,100,1,10,1,Carrier A,1.906210131757077,Supplier 2,Kolkata,27,104,30,99.46610860359912,Pending,3.215236002559928,Road,Route B,512.7793450041884
haircare,SKU48,51.33934905392354,1,996,9866.465457979695,Male,79,21,28,10,Carrier A,2.4269502649446277,Supplier 2,Kolkata,30,337,1,1.0850685695870688,Fail,3.2257437255743167,Rail,Route B,103.91624796070496
skincare,SKU87,31.72511013276712,25,40,9655.126871491928,Male,0,21,40,3,Carrier B,6.560341907251532,Supplier 2,Bangalore,30,104,30,99.46610860359912,Fail,0.48866194521657225,Road,Route A,645.1178467302452
skincare,SKU59,54.63389770561575,100,996,4386.921706181526,Unknown,100,30,5,8,Carrier B,5.53080353984131,Supplier 2,Kolkata,13,661,4,1.0850685695870688,Pending,4.939255288620948,Rail,Route B,143.67932860444716
haircare,SKU53,58.33743554617036,11,680,9866.465457979695,Male,100,1,33,3,Carrier B,3.9659143006760043,Supplier 1,Kolkata,24,985,1,1.0850685695870688,Pass,0.0186075676310149,Road,Route A,103.91624796070496
skincare,SKU48,9.143811664507455,65,895,1061.618523013288,Male,93,12,96,10,Carrier C,7.167705836297427,Supplier 4,Chennai,30,430,1,98.3380848074382,Pass,4.939255288620948,Air,Route A,455.2330042268332
cosmetics,SKU42,4.301015820961602,28,996,4788.344659970268,Female,11,24,96,10,Carrier A,1.0134865660958965,Supplier 4,Chennai,13,794,1,33.62785689613731,Pending,4.939255288620948,Air,Route B,619.846927224426
skincare,SKU47,72.94728861121213,100,666,1061.618523013288,Female,30,12,43,10,Carrier A,1.1119448804271954,Supplier 1,Chennai,18,392,4,98.87846927970013,Fail,4.939255288620948,Rail,Route B,997.4134501331946
skincare,SKU74,29.451341823738275,47,494,3074.172053742831,Male,31,30,51,10,Carrier B,6.744777094289516,Supplier 1,Mumbai,25,649,24,53.97692160723988,Fail,4.939255288620948,Air,Route B,293.88878514308306
cosmetics,SKU31,1.6999760138659377,100,725,1061.618523013288,Unknown,16,19,4,10,Carrier C,1.0134865660958965,Supplier 5,Bangalore,23,857,1,99.46610860359912,Pending,4.010298167829345,Rail,Route A,997.4134501331946
haircare,SKU66,1.6999760138659377,15,8,9866.465457979695,Male,70,27,74,10,Carrier B,6.4551513415750525,Supplier 4,Kolkata,30,654,1,99.46610860359912,Pending,3.8712366676190344,Road,Route C,422.77150562465164
haircare,SKU35,1.6999760138659377,92,562,8708.677129248425,Female,0,30,23,1,Carrier C,2.4235663587763865,Supplier 2,Chennai,9,757,30,37.0196540915744,Pending,4.939255288620948,Rail,Route C,622.008182180692
skincare,SKU4,1.6999760138659377,13,646,9866.465457979695,Female,100,20,40,10,Carrier B,8.775315520947267,Supplier 1,Mumbai,30,104,29,55.0643328690702,Pending,1.667179288814756,Rail,Route A,662.1190832646213
skincare,SKU24,71.51761600636311,39,748,7024.958392111625,Unknown,100,1,8,1,Carrier B,4.859606361924768,Supplier 2,Mumbai,27,399,22,5.171518386351927,Fail,0.0186075676310149,Road,Route A,276.9824327295161
cosmetics,SKU43,77.14440134086395,22,682,9866.465457979695,Female,0,24,59,5,Carrier C,3.6431061012708605,Supplier 1,Delhi,30,643,20,11.948402217154069,Pending,1.2916064350036036,Sea,Route A,438.4667225644369
skincare,SKU97,1.6999760138659377,39,525,7584.074637909684,Male,27,26,1,5,Carrier B,2.4186524759283845,Supplier 1,Mumbai,25,104,27,99.46610860359912,Fail,4.939255288620948,Road,Route B,303.21795816341546
haircare,SKU22,67.07386561306717,51,8,9866.465457979695,Non-binary,10,1,72,5,Carrier B,5.776247355071034,Supplier 2,Delhi,30,874,6,10.58572446961583,Pending,2.832051984261158,Rail,Route A,997.4134501331946
cosmetics,SKU96,50.207105131094636,26,101,9866.465457979695,Unknown,80,1,90,3,Carrier C,9.92981624527726,Supplier 5,Chennai,14,104,10,31.126747621297362,Fail,4.939255288620948,Rail,Route C,952.1976330922082
skincare,SKU30,1.6999760138659377,13,8,7046.304748211335,Male,27,10,88,8,Carrier A,5.950015354348514,Supplier 1,Bangalore,28,745,23,1.0850685695870688,Fail,4.939255288620948,Air,Route C,257.11963760907787
skincare,SKU40,1.6999760138659377,80,8,1061.618523013288,Male,0,16,10,10,Carrier B,2.173535486703023,Supplier 1,Delhi,15,528,5,1.0850685695870688,Pending,2.0337763304408467,Rail,Route C,364.6012251358944
skincare,SKU46,99.1713286386242,100,8,9866.465457979695,Female,0,9,4,1,Carrier B,9.92981624527726,Supplier 1,Delhi,30,525,7,72.75465281347148,Pending,4.939255288620948,Rail,Route A,759.5409906168933
haircare,SKU25,1.6999760138659377,100,8,6371.031975767445,Female,45,13,11,3,Carrier B,4.212899393241708,Supplier 3,Kolkata,14,155,1,1.0850685695870688,Fail,0.8699485771048439,Rail,Route A,456.8654957433514
haircare,SKU5,71.18419667691727,60,996,1061.618523013288,Male,60,18,77,9,Carrier C,3.0784132577384424,Supplier 1,Chennai,29,934,15,61.79128040062295,Pending,4.939255288620948,Road,Route A,448.4284042441552
skincare,SKU67,17.585608210355183,1,455,4308.452315339329,Non-binary,53,30,96,6,Carrier B,6.306645017112755,Supplier 2,Mumbai,18,161,5,54.2109912249486,Pending,4.939255288620948,Sea,Route A,103.91624796070496
skincare,SKU99,99.1713286386242,1,876,7550.323215562725,Female,78,11,23,6,Carrier C,1.0134865660958965,Supplier 2,Mumbai,10,678,1,1.0850685695870688,Pending,3.9467731952199268,Road,Route A,547.891289354133
skincare,SKU83,78.24509356526649,72,996,9866.465457979695,Unknown,100,25,56,1,Carrier C,7.75544434077675,Supplier 1,Chennai,28,385,19,37.34907584485119,Pending,0.0186075676310149,Rail,Route B,572.6067883410386
skincare,SKU8,99.1713286386242,1,711,8314.451867613641,Male,100,1,30,3,Carrier B,1.0134865660958965,Supplier 1,Kolkata,14,104,19,1.0850685695870688,Pass,4.939255288620948,Rail,Route B,103.91624796070496
haircare,SKU8,1.6999760138659377,12,16,1061.618523013288,Female,100,1,81,10,Carrier A,1.0134865660958965,Supplier 4,Kolkata,5,985,2,84.79360251603723,Pending,4.260803771275764,Rail,Route C,210.34222777160699
cosmetics,SKU68,26.07926270277786,41,8,9866.465457979695,Female,60,15,1,9,Carrier B,9.92981624527726,Supplier 4,Kolkata,30,104,30,60.79634047162078,Pending,3.4432314681607457,Air,Route A,103.91624796070496
haircare,SKU61,28.76652295635303,1,672,8184.839441953349,Unknown,100,24,1,1,Carrier B,4.329532293542309,Supplier 4,Chennai,13,640,30,29.500878371012476,Pending,0.20548563033754652,Road,Route A,103.91624796070496
skincare,SKU20,7.2696564962764345,29,739,9866.465457979695,Unknown,18,11,96,6,Carrier C,1.0134865660958965,Supplier 1,Chennai,1,298,1,55.042841771226406,Pending,4.939255288620948,Rail,Route C,660.0820103213293
skincare,SKU53,78.9190359767445,53,221,4849.331603742206,Unknown,73,1,1,10,Carrier B,7.633709185067023,Supplier 1,Mumbai,30,104,1,40.1143731242518,Pass,1.9343757658319691,Road,Route A,458.22749351314644
skincare,SKU76,35.481372693003905,45,8,2704.031245101524,Female,89,10,1,1,Carrier C,4.590869549619324,Supplier 2,Chennai,19,914,13,25.772933494202224,Fail,2.202553529775089,Rail,Route A,103.91624796070496
skincare,SKU73,22.01852050175319,34,121,5777.655968845793,Unknown,0,20,1,1,Carrier A,3.061144992776099,Supplier 5,Delhi,30,588,20,1.1169029487830429,Pending,2.9791571225018307,Air,Route B,303.9454567248505
skincare,SKU46,35.2233222569758,40,183,8161.423153925185,Unknown,0,1,65,7,Carrier C,5.046584237319216,Supplier 1,Chennai,10,142,30,80.05843061650208,Fail,4.939255288620948,Rail,Route B,997.4134501331946
skincare,SKU89,99.1713286386242,1,996,9866.465457979695,Male,24,26,56,3,Carrier C,9.92981624527726,Supplier 2,Chennai,30,371,23,1.0850685695870688,Fail,4.097727160454022,Rail,Route A,473.51106677058254
skincare,SKU0,78.43257529432331,41,82,7422.786953249557,Male,0,11,27,5,Carrier A,3.852295215581537,Supplier 5,Chennai,12,985,5,57.37463248947604,Pending,2.1197148820256926,Rail,Route A,997.4134501331946
haircare,SKU24,71.26842992611371,1,695,9866.465457979695,Female,58,1,1,7,Carrier C,2.70076473224971,Supplier 4,Chennai,23,270,15,98.39874570372245,Pass,1.0868030488052107,Road,Route A,675.2944640094956
skincare,SKU77,8.905511027733823,62,35,9866.465457979695,Female,29,30,46,10,Carrier A,4.5123652345911385,Supplier 2,Chennai,30,104,4,43.78082364516543,Pending,4.939255288620948,Rail,Route A,723.8360466532021
skincare,SKU72,66.92658317544148,44,759,7527.447858173304,Male,100,22,1,2,Carrier A,1.0134865660958965,Supplier 3,Kolkata,30,104,20,74.53013917740843,Pass,4.939255288620948,Rail,Route A,103.91624796070496
haircare,SKU28,32.694493227308435,37,716,5477.581137464345,Male,65,3,96,10,Carrier A,4.055154320741794,Supplier 5,Delhi,30,104,1,1.0850685695870688,Fail,0.8015696468967946,Sea,Route A,103.91624796070496
haircare,SKU7,99.1713286386242,100,458,7801.351838336503,Female,96,30,1,3,Carrier B,8.332550529155728,Supplier 2,Delhi,30,454,28,1.0850685695870688,Pass,0.02165237842154344,Road,Route C,659.8156601095138
cosmetics,SKU70,85.97495502051441,1,646,4706.046554368257,Non-binary,34,18,65,3,Carrier B,7.010601114724765,Supplier 3,Delhi,24,615,1,24.43391105488731,Pending,4.939255288620948,Air,Route B,239.9848299314047
haircare,SKU86,1.6999760138659377,40,8,1061.618523013288,Male,60,17,1,6,Carrier C,5.186941101490326,Supplier 2,Delhi,13,891,1,97.64571380631574,Fail,4.939255288620948,Rail,Route B,757.1393516723882
haircare,SKU52,1.6999760138659377,24,142,9866.465457979695,Non-binary,35,30,1,3,Carrier B,1.0134865660958965,Supplier 3,Bangalore,30,104,27,66.08128306231522,Fail,3.9536215142627626,Air,Route B,472.3362816402548
haircare,SKU2,2.9660864858221387,6,698,8904.680961209968,Male,100,7,28,5,Carrier B,1.826811525066594,Supplier 2,Kolkata,26,450,1,99.46610860359912,Pass,4.939255288620948,Sea,Route B,103.91624796070496
skincare,SKU86,30.1760703389849,9,8,6768.213733612025,Unknown,94,1,23,8,Carrier C,2.7719416896084823,Supplier 5,Chennai,23,104,5,56.128876942664505,Fail,4.939255288620948,Sea,Route B,103.91624796070496
skincare,SKU61,20.543760685433902,1,823,3481.296642067744,Female,100,1,1,4,Carrier A,3.8961997998993882,Supplier 5,Chennai,30,104,1,99.46610860359912,Pending,4.390570502743674,Road,Route B,182.16285457763536
cosmetics,SKU53,15.293699503877253,43,996,3295.8011263254966,Non-binary,100,28,47,10,Carrier B,3.891271910222628,Supplier 5,Kolkata,30,104,11,1.0850685695870688,Fail,3.738185365871812,Rail,Route A,103.91624796070496
cosmetics,SKU25,49.40762067751058,1,8,7062.6249426476315,Unknown,0,1,84,1,Carrier B,2.07082305226841,Supplier 1,Delhi,30,365,1,11.948093697521317,Pending,4.202885589488014,Road,Route A,378.39042640602236
skincare,SKU87,1.6999760138659377,13,8,9866.465457979695,Male,61,7,75,7,Carrier B,9.211353869665793,Supplier 1,Kolkata,30,306,14,1.0850685695870688,Pass,0.0186075676310149,Air,Route A,584.448880466485
cosmetics,SKU98,99.1713286386242,12,996,8560.591247660517,Female,71,13,51,1,Carrier A,8.502488647936065,Supplier 1,Chennai,30,313,10,61.9719693570226,Pending,4.939255288620948,Sea,Route A,936.4311993826282
haircare,SKU79,99.1713286386242,13,543,9866.465457979695,Unknown,0,12,70,3,Carrier C,1.771720153513721,Supplier 1,Delhi,1,137,30,75.72563062066779,Pending,1.3709500011198723,Rail,Route A,778.0973123125327
haircare,SKU24,52.62812945234647,100,70,3721.853848978385,Non-binary,89,1,15,10,Carrier B,8.466918306304175,Supplier 3,Bangalore,13,640,1,31.99070984416337,Pending,4.843749765930769,Air,Route A,997.4134501331946
skincare,SKU46,66.15131047697041,100,491,6410.892758475724,Male,36,20,1,7,Carrier C,3.506340192928997,Supplier 4,Bangalore,21,985,11,99.46610860359912,Pending,1.1369463224666434,Air,Route B,191.85101628279983
cosmetics,SKU53,16.398346033914216,69,107,9866.465457979695,Non-binary,62,13,1,8,Carrier C,7.294806813466677,Supplier 2,Mumbai,30,209,14,80.71666221732717,Pending,2.4044603952897474,Air,Route C,782.0102648453362
haircare,SKU4,61.19714399568713,53,996,2210.128214362367,Female,0,17,1,1,Carrier A,2.7895612027381516,Supplier 1,Kolkata,30,696,11,59.716809408439104,Pending,4.939255288620948,Sea,Route C,762.1536367478677
skincare,SKU76,59.927069888569164,67,779,4541.993232709529,Unknown,100,18,96,10,Carrier B,4.266717053802831,Supplier 1,Kolkata,30,589,1,23.245497129338776,Pass,1.0502706008886562,Rail,Route A,407.89174045710695
haircare,SKU8,36.9552212814211,29,996,8496.32379556937,Non-binary,76,1,40,10,Carrier C,1.9002633350755085,Supplier 2,Delhi,11,104,21,55.142367077408835,Pending,4.939255288620948,Sea,Route A,279.7502200001516
cosmetics,SKU46,76.71593375067144,82,188,1061.618523013288,Male,100,1,10,7,Carrier B,7.677827600797704,Supplier 5,Kolkata,30,619,8,99.46610860359912,Pending,4.185596652201437,Air,Route A,895.9354786963834
skincare,SKU31,99.1713286386242,66,706,7366.8663519216225,Female,74,14,9,9,Carrier B,3.9244867701516526,Supplier 1,Chennai,23,178,7,77.2790184154173,Pass,3.485969768594041,Sea,Route B,103.91624796070496
haircare,SKU92,3.910379116098806,100,584,6277.354717534598,Male,0,1,1,3,Carrier C,4.795384872492894,Supplier 3,Chennai,1,451,10,1.0850685695870688,Pending,4.411413135504388,Rail,Route A,997.4134501331946
skincare,SKU98,32.88476250538028,100,996,4728.227566930676,Female,100,30,20,10,Carrier A,1.0134865660958965,Supplier 1,Kolkata,30,561,13,64.93984224479024,Pending,2.8920547660210083,Road,Route A,760.6482337336074
skincare,SKU2,63.74917817381876,1,996,6492.7677533826245,Male,0,9,58,10,Carrier A,1.0134865660958965,Supplier 2,Mumbai,30,801,1,1.0850685695870688,Pending,1.5074366958426955,Rail,Route A,997.4134501331946
skincare,SKU66,1.6999760138659377,22,810,1595.124223914392,Male,100,28,25,10,Carrier C,4.153467738271463,Supplier 2,Chennai,22,104,12,80.66277319045089,Pending,4.939255288620948,Rail,Route A,593.363555830958
haircare,SKU0,24.93238443904277,19,996,9866.465457979695,Female,98,28,33,10,Carrier C,3.4766672649285644,Supplier 1,Chennai,26,946,1,1.0850685695870688,Pending,4.378646840018024,Rail,Route A,103.91624796070496
cosmetics,SKU65,99.1713286386242,12,996,9866.465457979695,Female,21,3,1,8,Carrier B,1.9172432030252118,Supplier 1,Kolkata,30,104,30,1.0850685695870688,Pending,0.0186075676310149,Rail,Route A,103.91624796070496
skincare,SKU20,47.563872332100004,26,996,8718.625653004456,Male,76,25,8,1,Carrier B,5.208843292300232,Supplier 1,Chennai,10,733,23,79.98352773638435,Fail,4.195626706508227,Air,Route A,103.91624796070496
haircare,SKU43,70.52182299986312,8,199,1061.618523013288,Male,22,1,20,9,Carrier A,5.172089732787713,Supplier 2,Mumbai,10,754,5,99.46610860359912,Pending,4.939255288620948,Road,Route A,798.3449649715438
haircare,SKU17,99.1713286386242,2,996,1061.618523013288,Female,71,1,22,9,Carrier C,3.2514223742167827,Supplier 2,Mumbai,30,377,7,75.82057382671556,Pending,2.8471485693216443,Air,Route B,103.91624796070496
skincare,SKU84,68.2028062004043,24,287,9866.465457979695,Unknown,81,19,31,1,Carrier A,9.92981624527726,Supplier 5,Kolkata,22,104,16,20.677505112366152,Pending,3.1256739107273503,Air,Route B,864.8358497735371
cosmetics,SKU16,1.6999760138659377,11,607,9866.465457979695,Non-binary,100,1,76,10,Carrier B,7.003898263546018,Supplier 2,Chennai,30,104,3,1.0850685695870688,Pending,2.2862676398743407,Air,Route B,409.6414140236415
haircare,SKU2,1.6999760138659377,20,477,7284.742173083235,Male,75,1,47,1,Carrier B,2.437060322112531,Supplier 1,Mumbai,30,607,27,35.33997285020954,Pass,2.1711864532172913,Air,Route B,108.93811744973999
haircare,SKU58,75.43335040464208,1,996,9866.465457979695,Male,100,8,50,10,Carrier B,2.868202722376771,Supplier 3,Kolkata,30,104,2,1.0850685695870688,Pending,0.0186075676310149,Rail,Route A,278.5849830996371
skincare,SKU70,99.1713286386242,33,8,9866.465457979695,Male,76,1,30,9,Carrier C,9.92981624527726,Supplier 1,Chennai,30,104,1,1.0850685695870688,Pending,0.9748965615866942,Rail,Route C,438.77111195007626
haircare,SKU43,51.80268734881895,8,557,4024.9359609138014,Female,0,1,61,5,Carrier B,1.9498105164862531,Supplier 4,Mumbai,28,425,21,83.04018698361057,Pending,2.2567001248134657,Sea,Route A,748.9834172589289
skincare,SKU21,28.916409662977024,100,8,9520.987832076837,Female,42,30,38,4,Carrier C,5.116176088556832,Supplier 2,Chennai,19,614,19,46.51596716511284,Pending,0.15997056485993488,Air,Route C,412.1996124541342
skincare,SKU36,77.69046979874159,1,708,8219.110917210153,Female,100,3,96,5,Carrier C,8.608331339236084,Supplier 2,Delhi,27,837,30,45.42806640113831,Pending,3.5751603625274706,Rail,Route A,549.5993212460354
cosmetics,SKU80,1.912345304837089,80,773,9866.465457979695,Unknown,5,19,96,10,Carrier B,9.92981624527726,Supplier 1,Chennai,30,104,8,8.286665562986087,Pending,2.025134006539122,Road,Route A,865.4201015096863
skincare,SKU45,10.378428348510623,77,107,8989.279237787756,Non-binary,100,6,1,8,Carrier C,2.41849085867348,Supplier 3,Kolkata,30,985,1,42.70735579328995,Pass,2.7289263550331277,Rail,Route A,334.6062774411257
haircare,SKU1,59.153961017060794,1,132,9350.67266636644,Non-binary,0,16,96,3,Carrier C,1.0134865660958965,Supplier 3,Kolkata,13,763,1,1.0850685695870688,Pass,0.0186075676310149,Rail,Route A,350.9631659032616
haircare,SKU78,52.610309618710744,15,996,4972.051207394331,Female,74,20,58,10,Carrier A,5.458815920103891,Supplier 4,Mumbai,30,509,9,72.99906995819333,Pending,4.939255288620948,Rail,Route B,103.91624796070496
cosmetics,SKU46,64.21773519029217,1,661,9534.915846266935,Male,19,1,84,3,Carrier C,3.7053484976290667,Supplier 5,Delhi,30,549,16,99.46610860359912,Pending,2.001459061727526,Sea,Route A,103.91624796070496
skincare,SKU92,12.339298020130661,1,996,5268.1971862266855,Male,0,30,1,1,Carrier C,3.7488795665133616,Supplier 1,Chennai,1,104,24,99.46610860359912,Fail,2.8691076878427104,Sea,Route A,909.1565925792547
skincare,SKU32,47.91202427916818,8,8,3085.678766575099,Male,52,19,18,5,Carrier B,3.111818107729343,Supplier 3,Mumbai,18,794,30,99.46610860359912,Fail,0.0186075676310149,Rail,Route A,148.39428601251925
skincare,SKU73,99.1713286386242,20,610,9866.465457979695,Female,43,9,34,2,Carrier C,4.001159791625538,Supplier 1,Kolkata,30,122,22,4.308780871225327,Fail,0.11906903745099706,Air,Route C,103.91624796070496
skincare,SKU83,79.66077070434879,43,479,6525.271727033737,Unknown,100,1,54,5,Carrier C,3.3962932083173705,Supplier 3,Chennai,19,757,16,22.216836827454195,Pass,3.0899431242066435,Rail,Route C,558.3864230726406
haircare,SKU74,99.1713286386242,100,413,9866.465457979695,Female,100,22,5,10,Carrier A,3.4142334419106604,Supplier 4,Chennai,30,104,1,21.48916024216868,Pending,3.3893794618534634,Rail,Route A,778.5705394404546
skincare,SKU70,99.1713286386242,100,221,9866.465457979695,Non-binary,0,2,96,4,Carrier B,9.693192011298965,Supplier 1,Chennai,21,104,28,39.81340626683706,Pass,2.5658393644071023,Rail,Route C,714.531987950533
cosmetics,SKU14,84.00829076517674,1,342,5444.939782155969,Female,44,10,52,4,Carrier C,2.6710799523172515,Supplier 3,Chennai,17,518,1,99.40198814700146,Pending,4.939255288620948,Air,Route C,510.4921576474252
haircare,SKU18,34.06623497086727,34,814,5016.401225019041,Male,60,29,43,3,Carrier C,7.672703197445913,Supplier 2,Kolkata,30,677,6,1.0850685695870688,Fail,3.6275750128407624,Air,Route B,212.25129788322693
